arandela,x_f,y_f,z_f,vx_f,vy_f,vz_f,masa,r_xy,radio_medio,radio_medio_log10,densidad_log10
88,-1547.4190480102204,19.04121102846023,19.192192815249086,2043.5434846582282,-24485.430369777827,-908.8258733925433,2193.0,38816.03149864419,17.700000000000003,1.2479732663618066,1.993855501293621
89,-1417.4976497337898,364.4098710909261,25.833369766494897,-3889.361718139988,-21591.793664930927,900.8520546163878,2056.0,36804.09168157386,17.9,1.252853030979893,1.9609602153212506
90,-452.66261816428727,606.4193127231091,0.41328362111158734,-7475.348678970912,-8847.170763201919,314.8828136442832,1954.0,35362.788325062706,18.1,1.2576785748691846,1.9340361204914764
91,-904.0017636031023,-90.41887906963686,-12.759648922781986,3486.5090001219114,-13959.081623732,488.2418963219683,2001.0,36614.08755355682,18.3,1.2624510897304295,1.9395861348836794
92,-329.47205644024257,912.827617628411,-11.179628676803537,-10692.783267497605,-7010.098570247882,261.00030380129004,1863.0,34463.60985993419,18.5,1.2671717284030137,1.903831262471134
93,-633.0112693655797,292.81717343229974,-59.86836966488413,-2333.0480164476935,-9317.736341411231,1044.907007357967,1811.0,33867.05129985789,18.700000000000003,1.271841606536499,1.8868669797554622
94,976.5729760915355,636.7219288618061,-74.36389119081663,-6790.99512787068,10562.451086010396,113.43405685247458,1721.0,32524.095969251877,18.9,1.276461804173244,1.860109202132223
95,957.3619850702421,230.07312163286048,-46.76145898930701,-1596.0401775563496,9652.56043890257,-174.28546186312172,1647.0,31456.773415772386,19.1,1.2810333672477277,1.8364503678999249
96,710.5209582827878,-15.984017075587223,-118.70358921074866,2077.8272579772015,7102.807729281009,113.21845864298636,1552.0,29955.83047402908,19.300000000000004,1.2855573090077739,1.8061245438923013
97,1432.6979831337205,519.5580636529806,-128.4186594485852,-4828.653280101396,15645.907780032612,-315.6543015706058,1468.0,28628.73008979388,19.5,1.290034611362518,1.777481580195437
98,110.89343697383762,-575.5083518239003,-146.82473944823192,8681.758512674698,-19.647799564420296,-106.70096776738059,1394.0,27462.2370705401,19.700000000000003,1.294466226161593,1.7505866835783048
99,-244.28793453502743,720.4821601565588,-52.88917131675418,-7798.63949469893,-4182.287543988492,-724.8552431216273,1284.0,25548.410183868462,19.9,1.2988530764097066,1.7105020833010327
100,552.7552147164903,1180.2345889737887,-92.80290649283477,-12530.137035008112,5255.824582249273,-812.2860646839355,1202.0,24159.501780548864,20.1,1.3031960574204888,1.6774985462241283
101,-60.908464618987225,443.575599296273,-58.37452722445917,-4397.944578584042,-2454.6361897323986,-447.3258226158652,1134.0,23018.72322159081,20.300000000000004,1.307496037913213,1.6479071526215814
102,-535.8832945864349,103.29612417143701,-48.43647525674143,201.96664046601165,-7405.124830440204,-1308.449219449407,1115.0,22856.61045601129,20.5,1.3117538610557542,1.6363111423063295
103,661.8983051878123,-197.28004735273214,-52.44747094274873,3211.8435578614876,5642.910578750196,-202.43650692638795,1028.0,21279.626723727182,20.700000000000003,1.3159703454569178,1.5968129051802444
104,807.364565564699,-1247.7385065523183,-27.31421305132036,15821.050714453078,7599.264577527067,-881.0285779812788,985.0,20591.574348315193,20.9,1.320146286111054,1.5740800803644637
105,702.2172285333739,-320.106751526721,-27.568841368230245,4785.896607677727,6765.361736457669,-947.1301832567256,991.0,20909.53146314137,21.1,1.3242824552976926,1.5725813351654807
106,1314.178123524208,-368.3520040261258,-13.801323964585412,5557.988792451783,12981.367282523157,-1189.2230966188629,936.0,19935.168184207458,21.300000000000004,1.3283796034387378,1.543686381277272
107,1122.1455446079838,-412.1104360915507,20.16881709370554,6083.951788082241,11050.646780906221,-958.9725364991914,883.0,18981.010947135208,21.5,1.3324384599156054,1.5143123796398688
108,524.288908880345,37.35596033355901,-28.87471409639002,684.127959202553,4439.849245518596,-1142.6029661258667,812.0,17620.43405389918,21.700000000000003,1.3364597338485296,1.473886431370552
109,1143.0050981170627,221.58520985461527,28.591895738167214,-1376.711123376531,11376.583409941024,-732.8896411992538,747.0,16359.509617404152,21.9,1.3404441148401183,1.4336666229531847
110,18.23132804268809,-752.8418842576207,20.78130492105769,9271.629968397547,-897.7999652807829,-748.2547128056863,752.0,16622.09015523737,22.1,1.3443922736851108,1.4326157028844282
111,176.14733454519543,179.0097997716317,17.405994799347337,-650.1490967156534,901.7822837998316,-663.6645490994176,709.0,15809.091285956081,22.300000000000004,1.3483048630481607,1.4031315081128117
112,-191.64578302368088,244.8967042133324,16.72611504953459,-918.9107662852782,-2558.493007401892,-296.9785346032718,752.0,16921.458394846555,22.5,1.3521825181113625,1.4248254584581863
113,-1010.1561721411764,218.88280419670184,24.012205826906403,-1640.4002154782024,-11022.577012011812,-351.9725447083515,744.0,16890.218746398725,22.700000000000003,1.3560258571931227,1.4163372143306605
114,-1186.5664720869327,255.27858789998976,-17.525813869604555,-1577.116167190338,-12362.051153042215,-331.9932936297912,685.0,15685.426040320182,22.9,1.359835482339888,1.3766452251304429
115,-386.02933557965633,211.39599415174965,24.429285887674435,-924.5050978176724,-4300.350288805026,-449.7259913106598,627.0,14481.458711940882,23.1,1.3636119798921444,1.3344456969164702
116,-502.13688018704,-45.89155922543428,2.8188267073167035,1386.4771088099947,-5554.09748874844,-40.654122003489114,563.0,13116.797201677009,23.300000000000004,1.367355921026019,1.283942609803234
117,629.4363803036722,-692.8507069419984,6.253621480822379,7134.226046430986,5359.197625691065,25.921031480942617,513.0,12052.960440354149,23.5,1.3710678622717363,1.2398396388179849
118,203.81453743529144,29.88153237867186,1.6053536919716382,190.1427719382509,1607.929750115299,-173.46611423848253,409.0,9691.82727230948,23.700000000000003,1.374748346010104,1.1377650979751408
119,402.8492548439868,-396.7384330521063,-8.114079568796367,4738.179235488385,3269.579933513355,45.1756271152821,387.0,9249.131389034203,23.9,1.3783979009481377,1.11010320004868
120,113.94176377139881,-612.0601895048535,-3.626512752144127,6723.728537278959,856.5293662192967,112.78628152286875,369.0,8891.146376991615,24.1,1.3820170425748683,1.0857994595620912
121,689.4331730864974,40.23569928114145,3.1042531724927076,481.4247339778645,5931.1269355636,41.0763925395579,341.0,8285.175435346053,24.300000000000004,1.3856062735983123,1.0479382413720881
122,315.933052669775,-72.70337626891902,-6.640816473654592,1415.6061600225144,2435.243175324877,-172.31918395077287,387.0,9484.43131291779,24.5,1.3891660843645324,1.0993350166322846
123,-30.634446063034936,-379.7566774458783,-4.491752890837349,4034.787900584255,-683.5986119239785,63.917526730826246,421.0,10398.28738610578,24.700000000000003,1.3926969532596658,1.1323752785539065
124,206.14397474118417,-367.82316002493803,-11.98662025908346,4262.191810206722,1494.787329148172,-131.968046127853,471.0,11729.354971598334,24.9,1.3961993470957363,1.177611696011067
125,-327.53472722938557,7.01115416038445,-16.5234606784962,446.66241204063124,-3334.030161221621,-143.53681590498732,409.0,10264.7495309069,25.1,1.3996737214810382,1.1128397225041993
126,20.872993208463487,534.8253718632385,3.518292297893872,-4101.3838641756565,214.6059917015061,-310.936414891225,371.0,9385.262624788922,25.300000000000004,1.403120521175818,1.0670435244171363
127,214.18048505601675,659.0555889351212,-11.794056812930412,-4964.251659499613,1795.612763767809,43.66073097037839,358.0,9128.17088651036,25.5,1.4065401804339552,1.048132982187821
128,-40.43771860500097,503.4451997539461,21.970518744609596,-3498.8804676664363,-696.5954609917917,-234.58404002787674,309.0,7940.815740332261,25.700000000000003,1.4099331233312946,0.9808154920714498
129,196.78544072417256,531.8648519955541,-1.32302814660621,-4156.55579645207,1727.3335685687089,-189.4177570869786,279.0,7224.612537963383,25.9,1.413299764081252,0.933094575170249
130,516.1982083636036,1017.1190349764347,-24.621265293579953,-8665.745801532039,4118.860826759889,-138.44688551204274,207.0,5402.8132682684345,26.1,1.416640507338281,0.8001199740965336
131,90.41451584136215,4.442520749852612,3.6510530725454764,573.4670186022507,713.8043532733383,-225.13502222996885,190.0,4996.892381138852,26.300000000000004,1.419955748489758,0.7595879884409756
132,396.45117246988724,324.4932145739134,3.7931325297876417,-2449.8581087558205,3068.279264497194,-290.20021310871516,160.0,4239.502259389116,26.5,1.423245873936808,0.6816642446970245
133,372.259662619052,-133.1640731243193,-9.1506798548716,1509.9058853548513,2872.9538469109752,-93.42078596583865,207.0,5526.740825366963,26.700000000000003,1.4265112613645752,0.7902492200702483
134,516.8157936154109,-332.8311937687452,8.428641050771889,3175.0290540772594,4094.005924021216,-61.70964593437364,207.0,5569.226905320818,26.9,1.429752280002408,0.7870082014324139
135,-309.46984553874404,-526.9518309088209,2.340164754135208,4877.089196284555,-2885.5294797401248,-15.801473763111513,227.0,6152.800334588676,27.1,1.4329692908744058,0.8238467022966149
136,338.28402581860473,-461.0065011353006,4.5987922322408235,4175.267260287497,2580.92502288832,-228.35872162467837,263.0,7181.783435847149,27.300000000000004,1.436162647040756,0.8845832374269073
137,-218.21144673880931,-773.2449308880764,1.4424262224742423,6726.391744960586,-1950.1596748051008,-195.61925610245447,257.0,7067.941473073535,27.5,1.4393326938302626,0.8713905654789357
138,399.9016947350811,209.75946392359737,8.343490160759996,-1145.903781943352,3081.448384093027,-184.94987068160285,243.0,6731.823308191288,27.700000000000003,1.4424797690644486,0.8439166405117703
139,80.60281792327618,-224.0680617156649,4.776494338538275,2151.4366323565782,434.32811425807824,-176.04153818190454,238.0,6638.596840439826,27.9,1.4456042032735976,0.8317628897608195
140,494.81172345261245,-783.6237207170828,5.6294717521472855,6505.8078296980475,3823.421538606826,-62.7303897192897,187.0,5253.014895638206,28.1,1.4487063199050798,0.7239254226093181
141,-245.75268730818755,150.89742848839742,18.456314135294864,-892.6056474283512,-2073.108588453358,-100.48942392520873,166.0,4698.063000855643,28.300000000000004,1.4517864355242902,0.6691117884936667
142,138.55974708657314,163.7563614243101,11.50302112936432,-953.0849356114562,1028.1537021859767,-34.588763349139555,105.0,2991.898248764953,28.5,1.4548448600085102,0.46713457503933686
143,392.15986832735064,-130.24189252242255,6.229145093232052,1230.9930722026215,2954.5727656402646,23.57845321236084,82.0,2352.723150098913,28.700000000000003,1.4578818967339924,0.3567220916276274
144,35.45921486410876,78.06844287879383,4.199342404081497,-461.5437680182388,130.2449907819938,-108.48727913785395,83.0,2398.3160653541986,28.9,1.4608978427565478,0.35897038559743183
145,-219.7544685816768,-24.445472209358677,4.476677538023305,281.8729860427502,-1750.0115651307558,-41.18763823406834,54.0,1571.116213599854,29.1,1.4638929889859074,0.169290906814957
146,-5.672398279403453,-54.56221460561423,2.070703831409371,572.2058520217548,-88.47710432721446,-18.599150382681188,55.0,1611.5551419912324,29.300000000000004,1.4668676203541096,0.1742852051180414
147,-224.17270825873632,172.90759181918384,8.894401747860845,-1117.333058161985,-1684.632561501561,13.34945929250577,51.0,1504.6911395920808,29.5,1.469822015978163,0.13853829609767887
148,214.94484450757267,113.30513420107992,1.8220469032323647,-676.654964294363,1566.1062420785695,-125.23960083630523,59.0,1752.174697016135,29.700000000000003,1.4727564493172125,0.19888569830283578
149,476.55357458688513,348.48577826372605,16.641837962176723,-2371.604924836045,3516.225842527623,-93.04157430251873,90.0,2690.0369689140166,29.9,1.4756711883244296,0.3793614570928018
