arandela,x_f,y_f,z_f,vx_f,vy_f,vz_f,masa,r_xy,radio_medio,radio_medio_log10,densidad_log10
125,199.70817567188442,142.49120831353704,-456.7501116811776,-856.970755543014,1456.5106627347907,-1605.5260123507262,166.0,4166.385960230859,25.1,1.3996737214810382,-0.9794815124199542
126,-253.62277517496528,5.60674895239541,43.79870850715055,3552.613704214704,-1638.1214824829788,-146.58094952011623,160.0,4048.4974781428696,25.300000000000004,1.403120521175818,-1.0023631810082847
127,156.5443905243544,62.88235234655926,400.50431793911133,-2353.8357660646698,1793.4572938350548,-1357.8815758498315,174.0,4438.459458495623,25.5,1.4065401804339552,-0.9727731985606017
128,-31.986344363050875,193.0266357151093,-455.2417201640278,2100.8827796703545,-992.4645394119162,-2586.4841710254595,178.0,4575.233430347129,25.700000000000003,1.4099331233312946,-0.9696882958134844
129,-26.662384567246402,332.0610818100851,28.44886867711089,-815.4130568423886,-1041.9221337888291,1181.7786239713537,187.0,4843.243068932158,25.9,1.413299764081252,-0.9549999393667838
130,-528.9524647376078,173.28976644708797,-635.7836637902789,1872.7685713623546,-214.39353745931018,-362.1315126378496,177.0,4618.128684863218,26.1,1.416640507338281,-0.9855497331087082
131,180.7147282895849,161.56463431526018,173.22175193814263,-40.330117601958264,552.0836964995684,1139.6086464165219,178.0,4681.304326738602,26.300000000000004,1.419955748489758,-0.9897334472665064
132,238.50972954134764,478.50387135900166,-837.5243819866001,72.21527891004449,-424.5850234270388,306.711758776503,157.0,4160.420928493563,26.5,1.423245873936808,-1.050834016588457
133,-119.83096902693974,13.43880830325978,-352.3402962030576,912.8750336827,-936.1215484806081,-2170.725715402484,151.0,4031.6453592043563,26.700000000000003,1.4265112613645752,-1.0742874657928339
134,166.01474898062705,-132.87448659332685,-273.2219387735716,1737.989266471224,372.84565551219487,1108.5505730978825,155.0,4169.403682526189,26.9,1.429752280002408,-1.069414722107848
135,-71.9810294522127,-216.99280747487228,666.2017833864096,-219.85694763421318,-262.12776413393465,-2183.0848879449527,143.0,3874.02376578402,27.1,1.4329692908744058,-1.1108443751371466
136,-260.55432711174467,470.4301471705189,88.06174126894392,-29.90617915415362,-316.82394336766646,-1678.992908045293,185.0,5050.238525141967,27.300000000000004,1.436162647040756,-1.0053953677561753
137,432.60375670565463,123.61276697590813,180.7895378139849,1900.8578972002517,-1828.6993721377808,242.71486747320944,125.0,3437.6966541517068,27.5,1.4393326938302626,-1.1819971485799783
138,-251.30569507808664,74.33591889911897,122.64321877692346,-178.99064580221665,1523.3546748254462,-1206.8654490576278,150.0,4154.538321401195,27.700000000000003,1.4424797690644486,-1.1091100254580981
139,171.44703098790086,-182.30802939771485,507.3679637197675,2259.095628174712,-804.604818531029,94.41122145904734,140.0,3905.3025336061496,27.9,1.4456042032735976,-1.1453220903014054
140,-208.27869626112715,-571.9485809218419,55.48059525201491,412.24537852183755,817.8670858526475,-385.4371568219955,146.0,4103.051475085837,28.1,1.4487063199050798,-1.1333014770791874
141,64.20174135494159,-136.2678073146824,264.8256402495122,1188.6723526232965,1519.5596962476668,-1975.602624917114,133.0,3764.1041502793805,28.300000000000004,1.4517864355242902,-1.1799628973132499
142,-61.18097248930408,-343.81344691115623,-225.570143514625,1306.2341952416334,1303.7864830429367,-382.13496265053504,158.0,4502.943636268258,28.5,1.4548448600085102,-1.1112742750143592
143,103.82292433895576,12.021120196570706,467.9533778228228,-296.63916869393086,-1228.6904411629405,355.84037955698994,120.0,3444.0343037152616,28.700000000000003,1.4578818967339924,-1.236824164618783
144,429.5221463722925,283.84864038231507,-29.565156083855186,-1646.1957811184604,-1979.4239981179733,1657.101617101891,149.0,4305.969403964893,28.9,1.4608978427565478,-1.148851010058031
145,84.41119418900863,166.6109896399693,-151.8915616054484,-617.6968922648978,535.8092336164041,-84.17618188212259,134.0,3898.997178674416,29.1,1.4638929889859074,-1.2009227488211118
146,98.5014484523311,160.3732386202946,-693.5185064030006,2081.4406771858535,-75.8292424758906,-1613.6997000904398,133.0,3896.710800814459,29.300000000000004,1.4668676203541096,-1.2101251456966615
147,238.04540561328304,-159.03714023805486,-187.3394302976882,179.98450274661965,-1196.7506260423575,-935.3154940169801,138.0,4070.422156661672,29.5,1.469822015978163,-1.2000064687234988
148,-119.2278779397846,91.50143600326345,303.013664526456,173.04898839477886,945.1403557262769,371.98976027162274,141.0,4187.702681307618,29.700000000000003,1.4727564493172125,-1.196535286819127
149,462.84971841018375,-148.52401917411586,197.89074471785997,2920.8145194493245,-450.9088415147717,-895.6726081495899,131.0,3916.2725166834307,29.9,1.4756711883244296,-1.2343125599514109
